game_id,action_id,period_id,time_seconds,team_id,player_id,result_name,start_x,start_y,end_x,end_y,dx,dy,type_name,player_name_ko,team_name_ko,position_name,main_position,spadl_type,spadl_result,dt,distance,speed,source_label,target_sid,is_in_sequence
126283,395,1,624.0,4639,250899.0,,0.965351,0.531233,0.965351,0.531233,0.0,0.0,Ball Received,박찬용,포항 스틸러스,CB,CB,non_action,fail,1.2999999999999543,0.0,0.0,c5_s2,10,False
126283,150,1,301.633,2354,61979.0,Successful,0.511614,0.843862,0.404914,0.4676659999999999,-0.1066999999999999,-0.376196,Pass,이명재,울산 HD FC,LB,LB,pass,success,2.464999999999975,0.3910349350326643,0.1586348620822183,c6_s1,3,False
126283,151,1,303.767,2354,500147.0,,0.404914,0.4676659999999999,0.404914,0.4676659999999999,0.0,0.0,Pass Received,황석호,울산 HD FC,CB,CB,pass,fail,2.1340000000000146,0.0,0.0,c6_s1,3,False
126283,152,1,303.768,2354,500147.0,,0.404914,0.4676659999999999,0.585794,0.186928,0.18088,-0.280738,Carry,황석호,울산 HD FC,CB,CB,dribble,fail,0.0009999999999763,0.3339631701909658,333.963170198863,c6_s1,3,True
126283,153,1,310.40000000000003,2354,500147.0,Successful,0.585794,0.186928,0.594143,0.0240449999999999,0.0083489999999998,-0.162883,Pass,황석호,울산 HD FC,CB,CB,pass,success,6.632000000000062,0.1630968347025779,0.024592405715105,c6_s1,3,True
126283,154,1,311.66700000000003,2354,142106.0,,0.594143,0.0240449999999999,0.594143,0.0240449999999999,0.0,0.0,Pass Received,설영우,울산 HD FC,LB,LB,pass,fail,1.266999999999996,0.0,0.0,c6_s1,3,True
126283,155,1,311.668,2354,142106.0,,0.594143,0.0240449999999999,0.5614680000000001,0.1121729999999999,-0.032675,0.088128,Carry,설영우,울산 HD FC,LB,LB,dribble,fail,0.0009999999999763,0.0939904250921337,93.99042509435635,c6_s1,3,True
126283,156,1,313.567,2354,142106.0,Successful,0.5614680000000001,0.1121729999999999,0.517312,0.503229,-0.0441559999999999,0.391056,Pass,설영우,울산 HD FC,LB,LB,pass,success,1.899000000000001,0.3935410365794144,0.2072359329012187,c6_s1,3,True
126283,157,1,315.733,2354,250036.0,,0.517312,0.503229,0.517312,0.503229,0.0,0.0,Pass Received,김영권,울산 HD FC,CB,CB,pass,fail,2.165999999999997,0.0,0.0,c6_s1,3,True
126283,158,1,315.734,2354,250036.0,,0.517312,0.503229,0.551406,0.553502,0.0340939999999999,0.050273,Carry,김영권,울산 HD FC,CB,CB,dribble,fail,0.0009999999999763,0.0607435211771593,60.7435211785957,c6_s1,3,True
126283,159,1,317.333,2354,250036.0,Unsuccessful,0.551406,0.553502,0.89453,0.206462,0.3431240000000001,-0.34704,Pass,김영권,울산 HD FC,CB,CB,pass,fail,1.5990000000000464,0.4880275002251411,0.3052079426048323,c6_s1,3,True
126283,160,1,320.2,4639,77845.0,,0.898378,0.197515,0.99486546,0.319063,0.09648746,0.1215479999999999,Interception,완델손,포항 스틸러스,LB,LB,interception,fail,2.866999999999962,0.155189388301042,0.0541295389958298,c6_s1,3,False
126283,161,1,320.2,4639,77845.0,Successful,0.898378,0.197515,0.99486546,0.319063,0.09648746,0.1215479999999999,Pass,완델손,포항 스틸러스,LB,LB,pass,success,0.0,0.155189388301042,0.0,c6_s1,3,False
126283,328,1,543.367,2354,142106.0,Successful,0.742026,0.0687119999999999,0.698138,0.223777,-0.0438879999999999,0.155065,Pass,설영우,울산 HD FC,LB,LB,pass,success,1.999000000000024,0.1611561688828572,0.0806183936382468,c6_s2,7,False
126283,329,1,544.667,2354,500145.0,,0.698138,0.223777,0.6158839999999999,0.142224,-0.082254,-0.0815529999999999,Pass Received,고승범,울산 HD FC,CM,CM,pass,fail,1.3000000000000682,0.1158301011179736,0.089100077783052,c6_s2,7,False
126283,330,1,544.667,2354,500145.0,Successful,0.698138,0.223777,0.6158839999999999,0.142224,-0.082254,-0.0815529999999999,Pass,고승범,울산 HD FC,CM,CM,pass,success,0.0,0.1158301011179736,0.0,c6_s2,7,True
126283,331,1,546.033,2354,500147.0,,0.6158839999999999,0.142224,0.648775,0.0941039999999999,0.032891,-0.0481200000000001,Pass Received,황석호,울산 HD FC,CB,CB,pass,fail,1.3659999999999854,0.0582868105234796,0.0426697002368083,c6_s2,7,True
126283,332,1,546.033,2354,500147.0,Successful,0.6158839999999999,0.142224,0.648775,0.0941039999999999,0.032891,-0.0481200000000001,Pass,황석호,울산 HD FC,CB,CB,pass,success,0.0,0.0582868105234796,0.0,c6_s2,7,True
126283,333,1,546.967,2354,142106.0,,0.648775,0.0941039999999999,0.648775,0.0941039999999999,0.0,0.0,Pass Received,설영우,울산 HD FC,LB,LB,pass,fail,0.9339999999999692,0.0,0.0,c6_s2,7,True
126283,334,1,547.433,2354,142106.0,Successful,0.638283,0.1197139999999999,0.591188,0.428381,-0.047095,0.308667,Pass,설영우,울산 HD FC,LB,LB,pass,success,0.4660000000000082,0.3122391005527655,0.6700409883106437,c6_s2,7,True
126283,335,1,548.6,2354,61979.0,,0.591188,0.428381,0.591188,0.428381,0.0,0.0,Pass Received,이명재,울산 HD FC,LB,LB,pass,fail,1.16700000000003,0.0,0.0,c6_s2,7,True
126283,336,1,548.601,2354,61979.0,,0.591188,0.428381,0.629181,0.54133,0.0379929999999998,0.1129489999999999,Carry,이명재,울산 HD FC,LB,LB,dribble,fail,0.0009999999999763,0.1191677164755622,119.16771647838016,c6_s2,7,True
126283,337,1,551.4,2354,61979.0,Unsuccessful,0.629181,0.54133,0.858692,0.425238,0.229511,-0.1160919999999999,Pass,이명재,울산 HD FC,LB,LB,pass,fail,2.798999999999978,0.2572015777264984,0.0918905243753127,c6_s2,7,True
126283,338,1,554.133,4639,77845.0,,0.858692,0.425238,0.858692,0.425238,0.0,0.0,Interception,완델손,포항 스틸러스,LB,LB,interception,fail,2.733000000000061,0.0,0.0,c6_s2,7,False
126283,339,1,554.133,4639,77845.0,,0.858692,0.425238,0.629254,0.59356,-0.229438,0.1683219999999999,Clearance,완델손,포항 스틸러스,LB,LB,clearance,fail,0.0,0.2845594692291929,0.0,c6_s2,7,False
126283,66,1,122.333,2354,500146.0,,0.820891,0.82248,0.820891,0.82248,0.0,0.0,Recovery,김민우,울산 HD FC,LW,LW,non_action,fail,1.8329999999999984,0.0,0.0,c2_s1,2,False
126283,67,1,122.333,2354,500146.0,,0.820891,0.82248,0.962421,0.775843,0.1415299999999999,-0.046637,Carry,김민우,울산 HD FC,LW,LW,dribble,fail,0.0,0.1490159409895464,0.0,c2_s1,2,False
126283,68,1,124.367,2354,500146.0,Successful,0.962421,0.775843,0.925086,0.614604,-0.037335,-0.161239,Pass,김민우,울산 HD FC,LW,LW,pass,success,2.034000000000006,0.1655050372224362,0.0813692415056223,c2_s1,2,True
126283,69,1,125.267,2354,344559.0,,0.925086,0.614604,0.925086,0.614604,0.0,0.0,Pass Received,아타루,울산 HD FC,CAM,CAM,pass,fail,0.8999999999999915,0.0,0.0,c2_s1,2,True
126283,70,1,125.268,2354,344559.0,,0.925086,0.614604,0.992459,0.609422,0.067373,-0.0051819999999998,Carry,아타루,울산 HD FC,CAM,CAM,dribble,fail,0.0010000000000047,0.0675719931110516,67.57199311072898,c2_s1,2,True
126283,71,1,126.567,2354,344559.0,On Target,0.992459,0.609422,0.99529604,0.5838960000000001,0.00283704,-0.0255260000000001,Shot,아타루,울산 HD FC,CAM,CAM,shot,fail,1.2989999999999924,0.0256831748808749,0.0197714972139146,c2_s1,2,True
126283,72,1,126.633,4639,142258.0,,0.99529604,0.5838960000000001,0.99529604,0.5838960000000001,0.0,0.0,Parry,황인재,포항 스틸러스,,GK,keeper_save,fail,0.0660000000000025,0.0,0.0,c2_s1,2,True
126283,73,1,129.63299999999998,4639,142258.0,,0.99529604,0.5838960000000001,0.99529604,0.5838960000000001,0.0,0.0,Out,황인재,포항 스틸러스,,GK,non_action,fail,2.999999999999986,0.0,0.0,c2_s1,2,False
126283,74,1,166.53300000000002,2354,250037.0,Successful,0.999603,0.9813279,0.908188,0.309971,-0.0914149999999999,-0.6713568999999999,Pass_Corner,이규성,울산 HD FC,CM,CM,corner_short,success,36.900000000000034,0.6775520565997936,0.0183618443522979,c2_s1,2,False
126283,159,1,317.333,2354,250036.0,Unsuccessful,0.551406,0.553502,0.89453,0.206462,0.3431240000000001,-0.34704,Pass,김영권,울산 HD FC,CB,CB,pass,fail,1.5990000000000464,0.4880275002251411,0.3052079426048323,c2_s2,5,False
126283,160,1,320.2,4639,77845.0,,0.898378,0.197515,0.99486546,0.319063,0.09648746,0.1215479999999999,Interception,완델손,포항 스틸러스,LB,LB,interception,fail,2.866999999999962,0.155189388301042,0.0541295389958298,c2_s2,5,False
126283,161,1,320.2,4639,77845.0,Successful,0.898378,0.197515,0.99486546,0.319063,0.09648746,0.1215479999999999,Pass,완델손,포항 스틸러스,LB,LB,pass,success,0.0,0.155189388301042,0.0,c2_s2,5,True
126283,162,1,322.16700000000003,4639,142258.0,,0.99486546,0.319063,0.99486546,0.319063,0.0,0.0,Pass Received,황인재,포항 스틸러스,,GK,pass,fail,1.9670000000000412,0.0,0.0,c2_s2,5,True
126283,163,1,322.168,4639,142258.0,,0.99486546,0.319063,0.9388705,0.372554,-0.05599496,0.053491,Carry,황인재,포항 스틸러스,,GK,dribble,fail,0.0009999999999763,0.0774385086788324,77.43850868066363,c2_s2,5,True
126283,164,1,327.89300000000003,4639,142258.0,Successful,0.9388705,0.372554,0.9124784,0.589246,-0.0263920999999999,0.216692,Pass,황인재,포항 스틸러스,,GK,pass,success,5.725000000000023,0.2182933022481679,0.0381298344538283,c2_s2,5,True
126283,165,1,329.467,4639,491803.0,,0.9124784,0.589246,0.9124784,0.589246,0.0,0.0,Pass Received,아스프로,포항 스틸러스,CB,CB,pass,fail,1.5739999999999554,0.0,0.0,c2_s2,5,True
126283,166,1,329.468,4639,491803.0,,0.9124784,0.589246,0.8909670000000001,0.621567,-0.0215113999999999,0.032321,Carry,아스프로,포항 스틸러스,CB,CB,dribble,fail,0.0010000000000331,0.0388250868763999,38.82508687511104,c2_s2,5,True
126283,167,1,330.874,4639,491803.0,Successful,0.8909670000000001,0.621567,0.791812,0.702238,-0.099155,0.0806709999999999,Pass,아스프로,포항 스틸러스,CB,CB,pass,success,1.406000000000006,0.1278261486003548,0.0909147571837513,c2_s2,5,True
126283,168,1,332.0,4639,407605.0,,0.791812,0.702238,0.791812,0.702238,0.0,0.0,Pass Received,한찬희,포항 스틸러스,CM,CM,pass,fail,1.1259999999999764,0.0,0.0,c2_s2,5,True
126283,169,1,335.369,4639,407605.0,Successful,0.787243,0.7343850000000001,0.8702059999999999,0.6278320000000001,0.0829629999999999,-0.106553,Pass,한찬희,포항 스틸러스,CM,CM,pass,success,3.369000000000028,0.1350422199832333,0.0400837696596118,c2_s2,5,True
126283,170,1,336.867,4639,491803.0,,0.8702059999999999,0.6278320000000001,0.8702059999999999,0.6278320000000001,0.0,0.0,Pass Received,아스프로,포항 스틸러스,CB,CB,pass,fail,1.4979999999999905,0.0,0.0,c2_s2,5,False
126283,171,1,339.086,4639,491803.0,Successful,0.857994,0.589715,0.8047190000000001,0.1540029999999999,-0.0532749999999999,-0.435712,Pass,아스프로,포항 스틸러스,CB,CB,pass,success,2.218999999999994,0.4389569142512736,0.1978174467108043,c2_s2,5,False
126283,36,1,73.667,2354,250036.0,,0.282317,0.5920209999999999,0.282317,0.5920209999999999,0.0,0.0,Pass Received,김영권,울산 HD FC,CB,CB,pass,fail,2.2339999999999947,0.0,0.0,c3_s1,0,False
126283,37,1,73.668,2354,250036.0,,0.282317,0.5920209999999999,0.304493,0.642417,0.022176,0.0503959999999999,Carry,김영권,울산 HD FC,CB,CB,dribble,fail,0.0010000000000047,0.0550593479075079,55.05934790724501,c3_s1,0,False
126283,38,1,74.8,2354,250036.0,Successful,0.304493,0.642417,0.45039,0.944167,0.145897,0.3017499999999999,Pass,김영권,울산 HD FC,CB,CB,pass,success,1.1319999999999908,0.3351701017528263,0.2960866623258207,c3_s1,0,True
126283,39,1,76.56700000000001,2354,61979.0,,0.45039,0.944167,0.45039,0.944167,0.0,0.0,Pass Received,이명재,울산 HD FC,LB,LB,pass,fail,1.76700000000001,0.0,0.0,c3_s1,0,True
126283,40,1,77.9,2354,61979.0,Successful,0.4745749999999999,0.9661549,0.827443,0.748142,0.3528679999999999,-0.2180129,Pass,이명재,울산 HD FC,LB,LB,pass,success,1.3329999999999984,0.4147836182763369,0.3111655050835239,c3_s1,0,True
126283,41,1,80.733,2354,82938.0,Successful,0.827443,0.748142,0.827443,0.748142,0.0,0.0,Duel,주민규,울산 HD FC,CF,CF,non_action,success,2.8329999999999984,0.0,0.0,c3_s1,0,True
126283,42,1,80.733,2354,82938.0,,0.827443,0.748142,0.827443,0.748142,0.0,0.0,Pass Received,주민규,울산 HD FC,CF,CF,pass,fail,0.0,0.0,0.0,c3_s1,0,True
126283,43,1,81.3165,2354,82938.0,,0.827443,0.748142,0.827443,0.748142,0.0,0.0,Intervention,주민규,울산 HD FC,CF,CF,non_action,fail,0.5835000000000008,0.0,0.0,c3_s1,0,True
126283,44,1,81.9,4639,188346.0,,0.808817,0.731863,0.808817,0.731863,0.0,0.0,Recovery,김륜성,포항 스틸러스,LB,LB,non_action,fail,0.5835000000000008,0.0,0.0,c3_s1,0,True
126283,45,1,81.90100000000001,4639,188346.0,,0.808817,0.731863,0.811206,0.663091,0.0023889999999999,-0.0687720000000001,Carry,김륜성,포항 스틸러스,LB,LB,dribble,fail,0.0010000000000047,0.0688134820002593,68.81348199993076,c3_s1,0,True
126283,46,1,82.866,4639,188346.0,Successful,0.811206,0.663091,0.8549420000000001,0.544158,0.043736,-0.1189329999999999,Pass,김륜성,포항 스틸러스,LB,LB,pass,success,0.9649999999999892,0.1267197545175968,0.1313158077902572,c3_s1,0,True
126283,47,1,83.802,4639,250899.0,,0.8549420000000001,0.544158,0.8549420000000001,0.544158,0.0,0.0,Pass Received,박찬용,포항 스틸러스,CB,CB,pass,fail,0.936000000000007,0.0,0.0,c3_s1,0,False
126283,48,1,84.767,4639,250899.0,Successful,0.8516640000000001,0.528597,0.9731127,0.42887,0.1214486999999999,-0.099727,Pass,박찬용,포항 스틸러스,CB,CB,pass,success,0.9649999999999892,0.1571472597937679,0.1628469013406939,c3_s1,0,False
126283,361,1,587.8000000000001,2354,250036.0,Successful,0.46602,0.362935,0.555995,0.8846189999999999,0.0899749999999999,0.5216839999999999,Pass,김영권,울산 HD FC,CB,CB,pass,success,1.6660000000000537,0.5293861506320314,0.3177587938967673,c3_s2,9,False
126283,362,1,590.267,2354,500146.0,,0.555995,0.8846189999999999,0.555995,0.8846189999999999,0.0,0.0,Pass Received,김민우,울산 HD FC,LW,LW,pass,fail,2.4669999999999845,0.0,0.0,c3_s2,9,False
126283,363,1,590.268,2354,500146.0,,0.555995,0.8846189999999999,0.635341,0.896744,0.079346,0.012125,Carry,김민우,울산 HD FC,LW,LW,dribble,fail,0.0009999999999763,0.080267075074404,80.26707507630209,c3_s2,9,True
126283,364,1,594.833,2354,500146.0,Successful,0.635341,0.896744,0.560454,0.823258,-0.074887,-0.073486,Pass,김민우,울산 HD FC,LW,LW,pass,success,4.564999999999941,0.1049202314379834,0.0229836213445749,c3_s2,9,True
126283,365,1,595.833,2354,250036.0,,0.560454,0.823258,0.560454,0.823258,0.0,0.0,Pass Received,김영권,울산 HD FC,CB,CB,pass,fail,1.0,0.0,0.0,c3_s2,9,True
126283,366,1,598.667,2354,250036.0,Successful,0.5882040000000001,0.821773,0.711622,0.976685,0.123418,0.154912,Pass,김영권,울산 HD FC,CB,CB,pass,success,2.83400000000006,0.1980649652714987,0.0698888374281914,c3_s2,9,True
126283,367,1,599.767,2354,500146.0,,0.711622,0.976685,0.711622,0.976685,0.0,0.0,Pass Received,김민우,울산 HD FC,LW,LW,pass,fail,1.1000000000000227,0.0,0.0,c3_s2,9,True
126283,368,1,600.7,2354,500146.0,Unsuccessful,0.7146060000000001,0.9749078,0.774995,0.833789,0.060389,-0.1411188,Pass,김민우,울산 HD FC,LW,LW,pass,fail,0.9329999999999928,0.1534970587159246,0.1645198914425786,c3_s2,9,True
126283,369,1,601.6,4639,188348.0,,0.767748,0.8427049999999999,0.9235,0.879647,0.155752,0.0369419999999999,Interception,김준호,포항 스틸러스,LW,CM,interception,fail,0.8999999999999773,0.1600730985143974,0.177858998349335,c3_s2,9,True
126283,370,1,601.6,4639,188348.0,Successful,0.767748,0.8427049999999999,0.9235,0.879647,0.155752,0.0369419999999999,Pass,김준호,포항 스틸러스,LW,CM,pass,success,0.0,0.1600730985143974,0.0,c3_s2,9,True
126283,371,1,604.215,4639,491810.0,,0.9235,0.879647,0.9300096,0.724419,0.0065096,-0.155228,Pass Received,이동희,포항 스틸러스,CB,CB,pass,fail,2.615000000000009,0.155364432468181,0.0594127848826694,c3_s2,9,True
126283,372,1,604.215,4639,491810.0,Successful,0.9235,0.879647,0.9300096,0.724419,0.0065096,-0.155228,Pass,이동희,포항 스틸러스,CB,CB,pass,success,0.0,0.155364432468181,0.0,c3_s2,9,False
126283,373,1,605.267,4639,491803.0,,0.9300096,0.724419,0.698696,0.849912,-0.2313136,0.125493,Pass Received,아스프로,포항 스틸러스,CB,CB,pass,fail,1.052000000000021,0.2631624490575356,0.2501544192562075,c3_s2,9,False
